composer1,composer2,linking_id
4524,4303878,3034
1416121,4303878,3034
1324908,4303878,3034
38638,4303878,3034
1324561,4303878,3034
17409,4303878,3034
1472645,4303878,3034
2582716,4303878,3034
4303878,4680678,3034
240705,4303878,3034
69601,4303878,3034
1596223,4303878,3034
1196003,4303878,3034
1606198,4303878,3034
42486,4303878,3034
2308,4303878,3034
51713,4303878,3034
1302631,4303878,3034
50632,4303878,3034
2387930,4303878,3034
1882810,4303878,3034
4303878,4695887,3034
2201132,4303878,3034
1197329,4303878,3034
1314974,4303878,3034
1327554,4303878,3034
1327546,4303878,3034
1820859,4303878,3034
1323330,4303878,3034
1458889,4303878,3034
1869591,4303878,3034
50225,4303878,3034
4287337,4303878,3034
1303395,4303878,3034
67186,4303878,3034
1943042,4303878,3034
1324239,4303878,3034
1182550,4303878,3034
1425113,4303878,3034
1324553,4303878,3034
2229087,4303878,3034
1006467,4303878,3034
4303878,4706243,3034
1469092,4303878,3034
43487,4303878,3034
34387,4303878,3034
1023809,4303878,3034
69600,4303878,3034
16229,4303878,3034
1327197,4303878,3034
2891527,4303878,3034
1209658,4303878,3034
2426559,4303878,3034
1469109,4303878,3034
2069791,4303878,3034
4254825,4303878,3034
56920,4303878,3034
1326811,4303878,3034
1366157,4303878,3034
23515,4303878,3034
3352437,4303878,3034
19916,4303878,3034
1591336,4303878,3034
22280,4303878,3034
1198082,4303878,3034
1913813,4303878,3034
1649102,4303878,3034
1327782,4303878,3034
1452476,4303878,3034
1564252,4303878,3034
1318215,4303878,3034
1388507,4303878,3034
49330,4303878,3034
1649096,4303878,3034
1604746,4303878,3034
1502015,4303878,3034
1820858,4303878,3034
47927,4303878,3034
38533,4303878,3034
2320788,4303878,3034
1545555,4303878,3034
1495275,4303878,3034
1641477,4303878,3034
1172478,4303878,3034
1090410,4303878,3034
36333,4303878,3034
1556231,2248261,3034
1483013,2248261,3034
1323214,2248261,3034
1076,2248261,3034
1391784,2248261,3034
936265,2248261,3034
1882109,2248261,3034
1284676,2248261,3034
1845818,2248261,3034
6077,2248261,3034
2248261,4372689,3034
50633,2248261,3034
1323737,2248261,3034
1796455,2248261,3034
1570008,2248261,3034
49303,2248261,3034
1326764,2248261,3034
1324554,2248261,3034
1502012,2248261,3034
72847,2248261,3034
1303333,2248261,3034
1615251,2248261,3034
1828746,2248261,3034
1404561,2248261,3034
1072117,2248261,3034
1679608,2248261,3034
1469093,2248261,3034
1651672,2248261,3034
1324427,2248261,3034
135677,2248261,3034
2248261,2318218,3034
1328440,2248261,3034
1385354,2248261,3034
1842308,2248261,3034
1567636,2248261,3034
1828765,2248261,3034
1365557,2248261,3034
52388,2248261,3034
1649071,2248261,3034
2248261,2874597,3034
2248261,2262321,3034
1495245,2248261,3034
73478,2248261,3034
1469094,2248261,3034
24125,2248261,3034
52548,2248261,3034
1324555,2248261,3034
1323331,2248261,3034
2248261,3567268,3034
52293,2248261,3034
1591324,2248261,3034
49011,2248261,3034
1328841,2248261,3034
1391783,2248261,3034
1436202,2248261,3034
1515664,2248261,3034
1324909,2248261,3034
932836,2248261,3034
1329183,2248261,3034
2248261,2802049,3034
1794868,2248261,3034
1736231,2248261,3034
1502024,2248261,3034
1583267,2248261,3034
1943043,2248261,3034
1196802,2248261,3034
1469090,2248261,3034
1327273,2248261,3034
52230,2248261,3034
959460,2248261,3034
4524,2248261,3034
1416121,2248261,3034
1324908,2248261,3034
38638,2248261,3034
1324561,2248261,3034
17409,2248261,3034
1472645,2248261,3034
2248261,2582716,3034
2248261,4680678,3034
240705,2248261,3034
69601,2248261,3034
1596223,2248261,3034
1196003,2248261,3034
1606198,2248261,3034
42486,2248261,3034
2308,2248261,3034
51713,2248261,3034
1302631,2248261,3034
50632,2248261,3034
2248261,2387930,3034
1882810,2248261,3034
2248261,4695887,3034
2201132,2248261,3034
1197329,2248261,3034
1314974,2248261,3034
1327554,2248261,3034
1327546,2248261,3034
1820859,2248261,3034
1323330,2248261,3034
1458889,2248261,3034
1869591,2248261,3034
50225,2248261,3034
2248261,4287337,3034
1303395,2248261,3034
67186,2248261,3034
1943042,2248261,3034
1324239,2248261,3034
1182550,2248261,3034
1425113,2248261,3034
1324553,2248261,3034
2229087,2248261,3034
1006467,2248261,3034
2248261,4706243,3034
1469092,2248261,3034
43487,2248261,3034
34387,2248261,3034
1023809,2248261,3034
69600,2248261,3034
16229,2248261,3034
1327197,2248261,3034
2248261,2891527,3034
1209658,2248261,3034
2248261,2426559,3034
1469109,2248261,3034
2069791,2248261,3034
2248261,4254825,3034
56920,2248261,3034
1326811,2248261,3034
1366157,2248261,3034
23515,2248261,3034
2248261,3352437,3034
19916,2248261,3034
1591336,2248261,3034
22280,2248261,3034
1198082,2248261,3034
1913813,2248261,3034
1649102,2248261,3034
1327782,2248261,3034
1452476,2248261,3034
1564252,2248261,3034
1318215,2248261,3034
1388507,2248261,3034
49330,2248261,3034
1649096,2248261,3034
1604746,2248261,3034
1502015,2248261,3034
1820858,2248261,3034
47927,2248261,3034
38533,2248261,3034
2248261,2320788,3034
1545555,2248261,3034
1495275,2248261,3034
1641477,2248261,3034
1172478,2248261,3034
1090410,2248261,3034
36333,2248261,3034
1483013,1556231,3034
1323214,1556231,3034
1076,1556231,3034
1391784,1556231,3034
936265,1556231,3034
1556231,1882109,3034
1284676,1556231,3034
1556231,1845818,3034
6077,1556231,3034
1556231,4372689,3034
50633,1556231,3034
1323737,1556231,3034
1556231,1796455,3034
1556231,1570008,3034
49303,1556231,3034
1326764,1556231,3034
1324554,1556231,3034
1502012,1556231,3034
72847,1556231,3034
1303333,1556231,3034
1556231,1615251,3034
1556231,1828746,3034
1404561,1556231,3034
1072117,1556231,3034
1556231,1679608,3034
1469093,1556231,3034
1556231,1651672,3034
1324427,1556231,3034
135677,1556231,3034
1556231,2318218,3034
1328440,1556231,3034
1385354,1556231,3034
1556231,1842308,3034
1556231,1567636,3034
1556231,1828765,3034
1365557,1556231,3034
52388,1556231,3034
1556231,1649071,3034
1556231,2874597,3034
1556231,2262321,3034
1495245,1556231,3034
73478,1556231,3034
1469094,1556231,3034
24125,1556231,3034
52548,1556231,3034
1324555,1556231,3034
1323331,1556231,3034
1556231,3567268,3034
52293,1556231,3034
1556231,1591324,3034
49011,1556231,3034
1328841,1556231,3034
1391783,1556231,3034
1436202,1556231,3034
1515664,1556231,3034
1324909,1556231,3034
932836,1556231,3034
1329183,1556231,3034
1556231,2802049,3034
1556231,1794868,3034
1556231,1736231,3034
1502024,1556231,3034
1556231,1583267,3034
1556231,1943043,3034
1196802,1556231,3034
1469090,1556231,3034
1327273,1556231,3034
52230,1556231,3034
959460,1556231,3034
4524,1556231,3034
1416121,1556231,3034
1324908,1556231,3034
38638,1556231,3034
1324561,1556231,3034
17409,1556231,3034
1472645,1556231,3034
1556231,2582716,3034
1556231,4680678,3034
240705,1556231,3034
69601,1556231,3034
1556231,1596223,3034
1196003,1556231,3034
1556231,1606198,3034
42486,1556231,3034
2308,1556231,3034
51713,1556231,3034
1302631,1556231,3034
50632,1556231,3034
1556231,2387930,3034
1556231,1882810,3034
1556231,4695887,3034
1556231,2201132,3034
1197329,1556231,3034
1314974,1556231,3034
1327554,1556231,3034
1327546,1556231,3034
1556231,1820859,3034
1323330,1556231,3034
1458889,1556231,3034
1556231,1869591,3034
50225,1556231,3034
1556231,4287337,3034
1303395,1556231,3034
67186,1556231,3034
1556231,1943042,3034
1324239,1556231,3034
1182550,1556231,3034
1425113,1556231,3034
1324553,1556231,3034
1556231,2229087,3034
1006467,1556231,3034
1556231,4706243,3034
1469092,1556231,3034
43487,1556231,3034
34387,1556231,3034
1023809,1556231,3034
69600,1556231,3034
16229,1556231,3034
1327197,1556231,3034
1556231,2891527,3034
1209658,1556231,3034
1556231,2426559,3034
1469109,1556231,3034
1556231,2069791,3034
1556231,4254825,3034
56920,1556231,3034
1326811,1556231,3034
1366157,1556231,3034
23515,1556231,3034
1556231,3352437,3034
19916,1556231,3034
1556231,1591336,3034
22280,1556231,3034
1198082,1556231,3034
1556231,1913813,3034
1556231,1649102,3034
1327782,1556231,3034
1452476,1556231,3034
1556231,1564252,3034
1318215,1556231,3034
1388507,1556231,3034
49330,1556231,3034
1556231,1649096,3034
1556231,1604746,3034
1502015,1556231,3034
1556231,1820858,3034
47927,1556231,3034
38533,1556231,3034
1556231,2320788,3034
1545555,1556231,3034
1495275,1556231,3034
1556231,1641477,3034
1172478,1556231,3034
1090410,1556231,3034
36333,1556231,3034
1323214,1483013,3034
1076,1483013,3034
1391784,1483013,3034
936265,1483013,3034
1483013,1882109,3034
1284676,1483013,3034
1483013,1845818,3034
6077,1483013,3034
1483013,4372689,3034
50633,1483013,3034
1323737,1483013,3034
1483013,1796455,3034
1483013,1570008,3034
49303,1483013,3034
1326764,1483013,3034
1324554,1483013,3034
1483013,1502012,3034
72847,1483013,3034
1303333,1483013,3034
1483013,1615251,3034
1483013,1828746,3034
1404561,1483013,3034
1072117,1483013,3034
1483013,1679608,3034
1469093,1483013,3034
1483013,1651672,3034
1324427,1483013,3034
135677,1483013,3034
1483013,2318218,3034
1328440,1483013,3034
1385354,1483013,3034
1483013,1842308,3034
1483013,1567636,3034
1483013,1828765,3034
1365557,1483013,3034
52388,1483013,3034
1483013,1649071,3034
1483013,2874597,3034
1483013,2262321,3034
1483013,1495245,3034
73478,1483013,3034
1469094,1483013,3034
24125,1483013,3034
52548,1483013,3034
1324555,1483013,3034
1323331,1483013,3034
1483013,3567268,3034
52293,1483013,3034
1483013,1591324,3034
49011,1483013,3034
1328841,1483013,3034
1391783,1483013,3034
1436202,1483013,3034
1483013,1515664,3034
1324909,1483013,3034
932836,1483013,3034
1329183,1483013,3034
1483013,2802049,3034
1483013,1794868,3034
1483013,1736231,3034
1483013,1502024,3034
1483013,1583267,3034
1483013,1943043,3034
1196802,1483013,3034
1469090,1483013,3034
1327273,1483013,3034
52230,1483013,3034
959460,1483013,3034
4524,1483013,3034
1416121,1483013,3034
1324908,1483013,3034
38638,1483013,3034
1324561,1483013,3034
17409,1483013,3034
1472645,1483013,3034
1483013,2582716,3034
1483013,4680678,3034
240705,1483013,3034
69601,1483013,3034
1483013,1596223,3034
1196003,1483013,3034
1483013,1606198,3034
42486,1483013,3034
2308,1483013,3034
51713,1483013,3034
1302631,1483013,3034
50632,1483013,3034
1483013,2387930,3034
1483013,1882810,3034
1483013,4695887,3034
1483013,2201132,3034
1197329,1483013,3034
1314974,1483013,3034
1327554,1483013,3034
1327546,1483013,3034
1483013,1820859,3034
1323330,1483013,3034
1458889,1483013,3034
1483013,1869591,3034
50225,1483013,3034
1483013,4287337,3034
1303395,1483013,3034
67186,1483013,3034
1483013,1943042,3034
1324239,1483013,3034
1182550,1483013,3034
1425113,1483013,3034
1324553,1483013,3034
1483013,2229087,3034
1006467,1483013,3034
1483013,4706243,3034
1469092,1483013,3034
43487,1483013,3034
34387,1483013,3034
1023809,1483013,3034
69600,1483013,3034
16229,1483013,3034
1327197,1483013,3034
1483013,2891527,3034
1209658,1483013,3034
1483013,2426559,3034
1469109,1483013,3034
1483013,2069791,3034
1483013,4254825,3034
56920,1483013,3034
1326811,1483013,3034
1366157,1483013,3034
23515,1483013,3034
1483013,3352437,3034
19916,1483013,3034
1483013,1591336,3034
22280,1483013,3034
1198082,1483013,3034
1483013,1913813,3034
1483013,1649102,3034
1327782,1483013,3034
1452476,1483013,3034
1483013,1564252,3034
1318215,1483013,3034
1388507,1483013,3034
49330,1483013,3034
1483013,1649096,3034
1483013,1604746,3034
1483013,1502015,3034
1483013,1820858,3034
47927,1483013,3034
38533,1483013,3034
1483013,2320788,3034
1483013,1545555,3034
1483013,1495275,3034
1483013,1641477,3034
1172478,1483013,3034
1090410,1483013,3034
36333,1483013,3034
1076,1323214,3034
1323214,1391784,3034
936265,1323214,3034
1323214,1882109,3034
1284676,1323214,3034
1323214,1845818,3034
6077,1323214,3034
1323214,4372689,3034
50633,1323214,3034
1323214,1323737,3034
1323214,1796455,3034
1323214,1570008,3034
49303,1323214,3034
1323214,1326764,3034
1323214,1324554,3034
1323214,1502012,3034
72847,1323214,3034
1303333,1323214,3034
1323214,1615251,3034
1323214,1828746,3034
1323214,1404561,3034
1072117,1323214,3034
1323214,1679608,3034
1323214,1469093,3034
1323214,1651672,3034
1323214,1324427,3034
135677,1323214,3034
1323214,2318218,3034
1323214,1328440,3034
1323214,1385354,3034
1323214,1842308,3034
1323214,1567636,3034
1323214,1828765,3034
1323214,1365557,3034
52388,1323214,3034
1323214,1649071,3034
1323214,2874597,3034
1323214,2262321,3034
1323214,1495245,3034
73478,1323214,3034
1323214,1469094,3034
24125,1323214,3034
52548,1323214,3034
1323214,1324555,3034
1323214,1323331,3034
1323214,3567268,3034
52293,1323214,3034
1323214,1591324,3034
49011,1323214,3034
1323214,1328841,3034
1323214,1391783,3034
1323214,1436202,3034
1323214,1515664,3034
1323214,1324909,3034
932836,1323214,3034
1323214,1329183,3034
1323214,2802049,3034
1323214,1794868,3034
1323214,1736231,3034
1323214,1502024,3034
1323214,1583267,3034
1323214,1943043,3034
1196802,1323214,3034
1323214,1469090,3034
1323214,1327273,3034
52230,1323214,3034
959460,1323214,3034
4524,1323214,3034
1323214,1416121,3034
1323214,1324908,3034
38638,1323214,3034
1323214,1324561,3034
17409,1323214,3034
1323214,1472645,3034
1323214,2582716,3034
1323214,4680678,3034
240705,1323214,3034
69601,1323214,3034
1323214,1596223,3034
1196003,1323214,3034
1323214,1606198,3034
42486,1323214,3034
2308,1323214,3034
51713,1323214,3034
1302631,1323214,3034
50632,1323214,3034
1323214,2387930,3034
1323214,1882810,3034
1323214,4695887,3034
1323214,2201132,3034
1197329,1323214,3034
1314974,1323214,3034
1323214,1327554,3034
1323214,1327546,3034
1323214,1820859,3034
1323214,1323330,3034
1323214,1458889,3034
1323214,1869591,3034
50225,1323214,3034
1323214,4287337,3034
1303395,1323214,3034
67186,1323214,3034
1323214,1943042,3034
1323214,1324239,3034
1182550,1323214,3034
1323214,1425113,3034
1323214,1324553,3034
1323214,2229087,3034
1006467,1323214,3034
1323214,4706243,3034
1323214,1469092,3034
43487,1323214,3034
34387,1323214,3034
1023809,1323214,3034
69600,1323214,3034
16229,1323214,3034
1323214,1327197,3034
1323214,2891527,3034
1209658,1323214,3034
1323214,2426559,3034
1323214,1469109,3034
1323214,2069791,3034
1323214,4254825,3034
56920,1323214,3034
1323214,1326811,3034
1323214,1366157,3034
23515,1323214,3034
1323214,3352437,3034
19916,1323214,3034
1323214,1591336,3034
22280,1323214,3034
1198082,1323214,3034
1323214,1913813,3034
1323214,1649102,3034
1323214,1327782,3034
1323214,1452476,3034
1323214,1564252,3034
1318215,1323214,3034
1323214,1388507,3034
49330,1323214,3034
1323214,1649096,3034
1323214,1604746,3034
1323214,1502015,3034
1323214,1820858,3034
47927,1323214,3034
38533,1323214,3034
1323214,2320788,3034
1323214,1545555,3034
1323214,1495275,3034
1323214,1641477,3034
1172478,1323214,3034
1090410,1323214,3034
36333,1323214,3034
1076,1391784,3034
1076,936265,3034
1076,1882109,3034
1076,1284676,3034
1076,1845818,3034
1076,6077,3034
1076,4372689,3034
1076,50633,3034
1076,1323737,3034
1076,1796455,3034
1076,1570008,3034
1076,49303,3034
1076,1326764,3034
1076,1324554,3034
1076,1502012,3034
1076,72847,3034
1076,1303333,3034
1076,1615251,3034
1076,1828746,3034
1076,1404561,3034
1076,1072117,3034
1076,1679608,3034
1076,1469093,3034
1076,1651672,3034
1076,1324427,3034
1076,135677,3034
1076,2318218,3034
1076,1328440,3034
1076,1385354,3034
1076,1842308,3034
1076,1567636,3034
1076,1828765,3034
1076,1365557,3034
1076,52388,3034
1076,1649071,3034
1076,2874597,3034
1076,2262321,3034
1076,1495245,3034
1076,73478,3034
1076,1469094,3034
1076,24125,3034
1076,52548,3034
1076,1324555,3034
1076,1323331,3034
1076,3567268,3034
1076,52293,3034
1076,1591324,3034
1076,49011,3034
1076,1328841,3034
1076,1391783,3034
1076,1436202,3034
1076,1515664,3034
1076,1324909,3034
1076,932836,3034
1076,1329183,3034
1076,2802049,3034
1076,1794868,3034
1076,1736231,3034
1076,1502024,3034
1076,1583267,3034
1076,1943043,3034
1076,1196802,3034
1076,1469090,3034
1076,1327273,3034
1076,52230,3034
1076,959460,3034
1076,4524,3034
1076,1416121,3034
1076,1324908,3034
1076,38638,3034
1076,1324561,3034
1076,17409,3034
1076,1472645,3034
1076,2582716,3034
1076,4680678,3034
1076,240705,3034
1076,69601,3034
1076,1596223,3034
1076,1196003,3034
1076,1606198,3034
1076,42486,3034
1076,2308,3034
1076,51713,3034
1076,1302631,3034
1076,50632,3034
1076,2387930,3034
1076,1882810,3034
1076,4695887,3034
1076,2201132,3034
1076,1197329,3034
1076,1314974,3034
1076,1327554,3034
1076,1327546,3034
1076,1820859,3034
1076,1323330,3034
1076,1458889,3034
1076,1869591,3034
1076,50225,3034
1076,4287337,3034
1076,1303395,3034
1076,67186,3034
1076,1943042,3034
1076,1324239,3034
1076,1182550,3034
1076,1425113,3034
1076,1324553,3034
1076,2229087,3034
1076,1006467,3034
1076,4706243,3034
1076,1469092,3034
1076,43487,3034
1076,34387,3034
1076,1023809,3034
1076,69600,3034
1076,16229,3034
1076,1327197,3034
1076,2891527,3034
1076,1209658,3034
1076,2426559,3034
1076,1469109,3034
1076,2069791,3034
1076,4254825,3034
1076,56920,3034
1076,1326811,3034
1076,1366157,3034
1076,23515,3034
1076,3352437,3034
1076,19916,3034
1076,1591336,3034
1076,22280,3034
1076,1198082,3034
1076,1913813,3034
1076,1649102,3034
1076,1327782,3034
1076,1452476,3034
1076,1564252,3034
1076,1318215,3034
1076,1388507,3034
1076,49330,3034
1076,1649096,3034
1076,1604746,3034
1076,1502015,3034
1076,1820858,3034
1076,47927,3034
1076,38533,3034
1076,2320788,3034
1076,1545555,3034
1076,1495275,3034
1076,1641477,3034
1076,1172478,3034
1076,1090410,3034
1076,36333,3034
936265,1391784,3034
1391784,1882109,3034
1284676,1391784,3034
1391784,1845818,3034
6077,1391784,3034
1391784,4372689,3034
50633,1391784,3034
1323737,1391784,3034
1391784,1796455,3034
1391784,1570008,3034
49303,1391784,3034
1326764,1391784,3034
1324554,1391784,3034
1391784,1502012,3034
72847,1391784,3034
1303333,1391784,3034
1391784,1615251,3034
1391784,1828746,3034
1391784,1404561,3034
1072117,1391784,3034
1391784,1679608,3034
1391784,1469093,3034
1391784,1651672,3034
1324427,1391784,3034
135677,1391784,3034
1391784,2318218,3034
1328440,1391784,3034
1385354,1391784,3034
1391784,1842308,3034
1391784,1567636,3034
1391784,1828765,3034
1365557,1391784,3034
52388,1391784,3034
1391784,1649071,3034
1391784,2874597,3034
1391784,2262321,3034
1391784,1495245,3034
73478,1391784,3034
1391784,1469094,3034
24125,1391784,3034
52548,1391784,3034
1324555,1391784,3034
1323331,1391784,3034
1391784,3567268,3034
52293,1391784,3034
1391784,1591324,3034
49011,1391784,3034
1328841,1391784,3034
1391783,1391784,3034
1391784,1436202,3034
1391784,1515664,3034
1324909,1391784,3034
932836,1391784,3034
1329183,1391784,3034
1391784,2802049,3034
1391784,1794868,3034
1391784,1736231,3034
1391784,1502024,3034
1391784,1583267,3034
1391784,1943043,3034
1196802,1391784,3034
1391784,1469090,3034
1327273,1391784,3034
52230,1391784,3034
959460,1391784,3034
4524,1391784,3034
1391784,1416121,3034
1324908,1391784,3034
38638,1391784,3034
1324561,1391784,3034
17409,1391784,3034
1391784,1472645,3034
1391784,2582716,3034
1391784,4680678,3034
240705,1391784,3034
69601,1391784,3034
1391784,1596223,3034
1196003,1391784,3034
1391784,1606198,3034
42486,1391784,3034
2308,1391784,3034
51713,1391784,3034
1302631,1391784,3034
50632,1391784,3034
1391784,2387930,3034
1391784,1882810,3034
1391784,4695887,3034
1391784,2201132,3034
1197329,1391784,3034
1314974,1391784,3034
1327554,1391784,3034
1327546,1391784,3034
1391784,1820859,3034
1323330,1391784,3034
1391784,1458889,3034
1391784,1869591,3034
50225,1391784,3034
1391784,4287337,3034
1303395,1391784,3034
67186,1391784,3034
1391784,1943042,3034
1324239,1391784,3034
1182550,1391784,3034
1391784,1425113,3034
1324553,1391784,3034
1391784,2229087,3034
1006467,1391784,3034
1391784,4706243,3034
1391784,1469092,3034
43487,1391784,3034
34387,1391784,3034
1023809,1391784,3034
69600,1391784,3034
16229,1391784,3034
1327197,1391784,3034
1391784,2891527,3034
1209658,1391784,3034
1391784,2426559,3034
1391784,1469109,3034
1391784,2069791,3034
1391784,4254825,3034
56920,1391784,3034
1326811,1391784,3034
1366157,1391784,3034
23515,1391784,3034
1391784,3352437,3034
19916,1391784,3034
1391784,1591336,3034
22280,1391784,3034
1198082,1391784,3034
1391784,1913813,3034
1391784,1649102,3034
1327782,1391784,3034
1391784,1452476,3034
1391784,1564252,3034
1318215,1391784,3034
1388507,1391784,3034
49330,1391784,3034
1391784,1649096,3034
1391784,1604746,3034
1391784,1502015,3034
1391784,1820858,3034
47927,1391784,3034
38533,1391784,3034
1391784,2320788,3034
1391784,1545555,3034
1391784,1495275,3034
1391784,1641477,3034
1172478,1391784,3034
1090410,1391784,3034
36333,1391784,3034
936265,1882109,3034
936265,1284676,3034
936265,1845818,3034
6077,936265,3034
936265,4372689,3034
50633,936265,3034
936265,1323737,3034
936265,1796455,3034
936265,1570008,3034
49303,936265,3034
936265,1326764,3034
936265,1324554,3034
936265,1502012,3034
72847,936265,3034
936265,1303333,3034
936265,1615251,3034
936265,1828746,3034
936265,1404561,3034
936265,1072117,3034
936265,1679608,3034
936265,1469093,3034
936265,1651672,3034
936265,1324427,3034
135677,936265,3034
936265,2318218,3034
936265,1328440,3034
936265,1385354,3034
936265,1842308,3034
936265,1567636,3034
936265,1828765,3034
936265,1365557,3034
52388,936265,3034
936265,1649071,3034
936265,2874597,3034
936265,2262321,3034
936265,1495245,3034
73478,936265,3034
936265,1469094,3034
24125,936265,3034
52548,936265,3034
936265,1324555,3034
936265,1323331,3034
936265,3567268,3034
52293,936265,3034
936265,1591324,3034
49011,936265,3034
936265,1328841,3034
936265,1391783,3034
936265,1436202,3034
936265,1515664,3034
936265,1324909,3034
932836,936265,3034
936265,1329183,3034
936265,2802049,3034
936265,1794868,3034
936265,1736231,3034
936265,1502024,3034
936265,1583267,3034
936265,1943043,3034
936265,1196802,3034
936265,1469090,3034
936265,1327273,3034
52230,936265,3034
936265,959460,3034
4524,936265,3034
936265,1416121,3034
936265,1324908,3034
38638,936265,3034
936265,1324561,3034
17409,936265,3034
936265,1472645,3034
936265,2582716,3034
936265,4680678,3034
240705,936265,3034
69601,936265,3034
936265,1596223,3034
936265,1196003,3034
936265,1606198,3034
42486,936265,3034
2308,936265,3034
51713,936265,3034
936265,1302631,3034
50632,936265,3034
936265,2387930,3034
936265,1882810,3034
936265,4695887,3034
936265,2201132,3034
936265,1197329,3034
936265,1314974,3034
936265,1327554,3034
936265,1327546,3034
936265,1820859,3034
936265,1323330,3034
936265,1458889,3034
936265,1869591,3034
50225,936265,3034
936265,4287337,3034
936265,1303395,3034
67186,936265,3034
936265,1943042,3034
936265,1324239,3034
936265,1182550,3034
936265,1425113,3034
936265,1324553,3034
936265,2229087,3034
936265,1006467,3034
936265,4706243,3034
936265,1469092,3034
43487,936265,3034
34387,936265,3034
936265,1023809,3034
69600,936265,3034
16229,936265,3034
936265,1327197,3034
936265,2891527,3034
936265,1209658,3034
936265,2426559,3034
936265,1469109,3034
936265,2069791,3034
936265,4254825,3034
56920,936265,3034
936265,1326811,3034
936265,1366157,3034
23515,936265,3034
936265,3352437,3034
19916,936265,3034
936265,1591336,3034
22280,936265,3034
936265,1198082,3034
936265,1913813,3034
936265,1649102,3034
936265,1327782,3034
936265,1452476,3034
936265,1564252,3034
936265,1318215,3034
936265,1388507,3034
49330,936265,3034
936265,1649096,3034
936265,1604746,3034
936265,1502015,3034
936265,1820858,3034
47927,936265,3034
38533,936265,3034
936265,2320788,3034
936265,1545555,3034
936265,1495275,3034
936265,1641477,3034
936265,1172478,3034
936265,1090410,3034
36333,936265,3034
1284676,1882109,3034
1845818,1882109,3034
6077,1882109,3034
1882109,4372689,3034
50633,1882109,3034
1323737,1882109,3034
1796455,1882109,3034
1570008,1882109,3034
49303,1882109,3034
1326764,1882109,3034
1324554,1882109,3034
1502012,1882109,3034
72847,1882109,3034
1303333,1882109,3034
1615251,1882109,3034
1828746,1882109,3034
1404561,1882109,3034
1072117,1882109,3034
1679608,1882109,3034
1469093,1882109,3034
1651672,1882109,3034
1324427,1882109,3034
135677,1882109,3034
1882109,2318218,3034
1328440,1882109,3034
1385354,1882109,3034
1842308,1882109,3034
1567636,1882109,3034
1828765,1882109,3034
1365557,1882109,3034
52388,1882109,3034
1649071,1882109,3034
1882109,2874597,3034
1882109,2262321,3034
1495245,1882109,3034
73478,1882109,3034
1469094,1882109,3034
24125,1882109,3034
52548,1882109,3034
1324555,1882109,3034
1323331,1882109,3034
1882109,3567268,3034
52293,1882109,3034
1591324,1882109,3034
49011,1882109,3034
1328841,1882109,3034
1391783,1882109,3034
1436202,1882109,3034
1515664,1882109,3034
1324909,1882109,3034
932836,1882109,3034
1329183,1882109,3034
1882109,2802049,3034
1794868,1882109,3034
1736231,1882109,3034
1502024,1882109,3034
1583267,1882109,3034
1882109,1943043,3034
1196802,1882109,3034
1469090,1882109,3034
1327273,1882109,3034
52230,1882109,3034
959460,1882109,3034
4524,1882109,3034
1416121,1882109,3034
1324908,1882109,3034
38638,1882109,3034
1324561,1882109,3034
17409,1882109,3034
1472645,1882109,3034
1882109,2582716,3034
1882109,4680678,3034
240705,1882109,3034
69601,1882109,3034
1596223,1882109,3034
1196003,1882109,3034
1606198,1882109,3034
42486,1882109,3034
2308,1882109,3034
51713,1882109,3034
1302631,1882109,3034
50632,1882109,3034
1882109,2387930,3034
1882109,1882810,3034
1882109,4695887,3034
1882109,2201132,3034
1197329,1882109,3034
1314974,1882109,3034
1327554,1882109,3034
1327546,1882109,3034
1820859,1882109,3034
1323330,1882109,3034
1458889,1882109,3034
1869591,1882109,3034
50225,1882109,3034
1882109,4287337,3034
1303395,1882109,3034
67186,1882109,3034
1882109,1943042,3034
1324239,1882109,3034
1182550,1882109,3034
1425113,1882109,3034
1324553,1882109,3034
1882109,2229087,3034
1006467,1882109,3034
1882109,4706243,3034
1469092,1882109,3034
43487,1882109,3034
34387,1882109,3034
1023809,1882109,3034
69600,1882109,3034
16229,1882109,3034
1327197,1882109,3034
1882109,2891527,3034
1209658,1882109,3034
1882109,2426559,3034
1469109,1882109,3034
1882109,2069791,3034
1882109,4254825,3034
56920,1882109,3034
1326811,1882109,3034
1366157,1882109,3034
23515,1882109,3034
1882109,3352437,3034
19916,1882109,3034
1591336,1882109,3034
22280,1882109,3034
1198082,1882109,3034
1882109,1913813,3034
1649102,1882109,3034
1327782,1882109,3034
1452476,1882109,3034
1564252,1882109,3034
1318215,1882109,3034
1388507,1882109,3034
49330,1882109,3034
1649096,1882109,3034
1604746,1882109,3034
1502015,1882109,3034
1820858,1882109,3034
47927,1882109,3034
38533,1882109,3034
1882109,2320788,3034
1545555,1882109,3034
1495275,1882109,3034
1641477,1882109,3034
1172478,1882109,3034
1090410,1882109,3034
36333,1882109,3034
1284676,1845818,3034
6077,1284676,3034
1284676,4372689,3034
50633,1284676,3034
1284676,1323737,3034
1284676,1796455,3034
1284676,1570008,3034
49303,1284676,3034
1284676,1326764,3034
1284676,1324554,3034
1284676,1502012,3034
72847,1284676,3034
1284676,1303333,3034
1284676,1615251,3034
1284676,1828746,3034
1284676,1404561,3034
1072117,1284676,3034
1284676,1679608,3034
1284676,1469093,3034
1284676,1651672,3034
1284676,1324427,3034
135677,1284676,3034
1284676,2318218,3034
