director_id,director_name,popularity
2171677,Juan Pablo Blanco,1.573
1275643,Francisco Franco Alba,2.848
2321976,Luis Alberto Marín,0.336
3407045,Dániel Zsingor,0.175
4572,James Allodi,6.364
1234895,Zarqa Nawaz,2.292
4409471,Jason Boesch,2.601
4371967,Philip Vose,2.87
3688776,Nathan Litz,1.403
3140068,Lucas Gray,2.238
4371977,Clíodhna Lyons,1.672
1245733,Justin Roiland,13.919
3688749,Eugene Huang,0.784
2685749,Fill Marc Sagadraca,0.719
3688777,Johnny Tesoro,1.716
3697497,Julia Glassman,2.843
3975332,Dennis Fries,1.325
1651650,Tiago Rovida,1.555
1303800,Carlos Cock,1.52
1024752,William González,0.529
1303801,Alejandro Garcia W.,0.432
1285685,Jacques Vichet,0.788
454818,Alejandro Brugués,4.313
932248,Fede Álvarez,19.971
1215764,Diego Gutierrez,4.764
1302040,Snježana Tribuson,3.086
2019948,Sarah Cain,0.294
1923286,John Delaney,0.064
1923289,Jacob Biberdorf,0.103
1923288,Johnny Darrell,0.041
1426739,Cathy Cowan,4.613
548379,Peter Konczal,1.302
2047528,Daryl Hartwell,5.585
2426279,Bella Gonzales,2.113
1059852,Paula Huidobro,4.605
202816,Noah Hawley,15.303
3875015,Robin K. Flynn,1.232
2180577,Chi Fung,1.263
199867,Yari Azzopardi,2.733
56789,Thomas Bezucha,9.922
101741,Donald Murphy,7.273
1559640,Donald Murphy,1.751
2125523,Alyson Lockwood,6.459
60962,Mike Clattenburg,10.06
54148,Gonzalo Suárez,10.871
2261187,Park Gyung-ryeol,0.738
2052662,Jason Perlman,1.169
4659950,Lee Ho,0.139
4659952,Lee Hyun-gyeong,0.229
4542227,Alejandro Marzoa,0.224
1579368,Arantza Diez,0.024
4542237,Leire Larisgoitia,0.001
1193168,Donnie Leapheart,1.583
4586043,منير الزعبي,0.007
2660217,Joelle Mae David,1.107
2564192,Koby Adom,2.412
1847998,Jermain Julien,2.135
154547,Chris Nelson,5.46
3159990,Liu Guo Hui,0.021
2915626,Kazuki Yokouchi,1.488
3052146,Aya Takafuji,2.713
3351338,吴家骀,0.019
1599022,Saya Fukase,0.325
1294594,Moon Hyun-sung,1.166
4618753,Artyom Golenkov,0.197
93984,Paul Taylor,2.191
4177907,Cory Cannarozzi,0.364
4178092,Karl Prentiss,0.005
4178073,Jerry Gepner,0.001
4617695,Abdel Aziz Elsokkary,0.003
2272130,Southan Morris,2.387
1677035,Steve Jones,3.161
1732726,Roland Portiche,0.005
3146435,Yi Lin,1.123
1697269,Jonathan Clay,1.421
1247337,Chiara Bellati,1.067
1489116,Lauris Beinerts,0.994
2104357,Leonora González,1.925
1607469,Sergio Gándara,4.039
27099,Ian Baker,7.988
1926596,Michael Falloon,0.417
1579059,Vanessa Caswill,5.001
2367620,Diego Salinas,0.05
2367618,Jorge Córdoba,0.044
2367616,Juan Carlos Suárez,0.311
2367560,Martín Mariani,1.858
2367586,Pablo Fisherman,0.117
1301944,Karim El Adl,1.687
2840860,Emma Mendelson,1.124
2647521,Patrice Andrew Davidson,0.743
2806442,Shoko Kambara,2.084
3442460,Stephen Davan,1.19
62062,Hinju Kim,7.648
2360304,Peter Dorsey,3.612
1411803,Katya Blumenberg,3.049
1372083,Benji Cox,3.732
1416804,Jeannette Kim,4.43
1550276,Jessica Lee Gagné,0.769
1999030,Matt Mitchell,3.034
2455533,Ellen Parnett,4.005
1825451,Melinda Ziyadat,1.299
3335123,Max O'Brasky,1.645
3460952,Sahar Shmolevitz,2.576
1426949,Aoife McArdle,4.44
2895790,Kit Bland,0.935
2245313,Katie Carroll,3.222
2520332,Kelsi Russell,2.038
1463793,Kate Ransome Wilcox,2.561
2150480,Justin Bischoff,1.09
3442817,Kristina McFadden,1.256
3643631,Mang San Yu,2.024
1862650,Arkadi Kordon,1.859
1256136,Li Baoneng,0.848
3755369,Kim Han-tae,0.028
3755368,Lee So-jin,0.185
2292856,Guillermo Galdós,0.862
3696044,Jón Víðir Hauksson,0.05
1833016,Bill Treharne Jones,0.001
1023132,Lucy Hetherington,0.658
1582001,Peter Molloy,1.023
2523792,Nathan Nill,1.572
1434725,Murat Düzgünoğlu,1.997
3663,Jerry Lewis,15.627
1418862,Michael Attanasio,0.005
37159,Roderick Taylor,8.389
1628621,Pedro Amalio López,1.321
1901119,Tian Xiao Zhang,1.126
26485,Jim Belushi,25.216
118590,Larry Joe Campbell,6.388
70696,Kimberly Williams-Paisley,15.85
14911,Penny Marshall,12.827
534894,Micheline Lanctôt,9.705
78488,Cathy Malkasian,4.885
1573380,Sylvia Keulen,6.327
432,Phedon Papamichael,7.227
1469207,Mike Vardy,3.282
1213393,David Brookwell,8.214
60707,Stuart Zicherman,5.312
1285848,Augustine Frizzell,6.311
1167487,Jenée LaMarque,3.076
2292161,Gandja Monteiro,6.366
1305820,Catalina Aguilar Mastretta,0.653
2058311,Nancy C. Mejia,1.27
1436947,Tanya Saracho,5.071
3247121,박다연,0.001
2458219,Morcous Adel,4.699
932181,Kerwin DeVonish,0.735
2044069,Felipe Vara de Rey,0.782
35735,Nikkhil Advani,10.757
1409356,Spáh Dávid,1.631
237498,Marek Piestrak,8.345
3054079,Mothy,1.315
2291950,Paula McGlynn,1.263
2678412,Pei Nan Luo,0.182
1295651,Pau Teixidor,1.099
2472136,Oriol Querol,1.28
3196885,Amirul Fadhli,0.001
566931,Maurice Dugowson,2.299
3031683,Martine Durand,0.023
3489667,Shin Ki-hun,0.57
3320278,Nick Ruff,0.841
2622204,Ladislav Stritz,1.191
2329160,Zora Bachnárová,5.797
1997866,Peter Jezný,2.19
2976493,Juraj Svoboda,2.724
4308352,Emília Pálková,2.275
1290593,Charles Brabant,3.637
1656727,Amelia de Buyl Pisco,0.687
2290375,Bartek Cierlica,4.658
1154037,Cüneyt Kaya,5.809
3207889,Hiyori Hashimoto,1.951
1700175,Takayuki Aizu,3.696
3201629,Shohei Fujita,2.182
1481683,Nobuhiro Sugiyama,3.396
2393136,Takaaki Kanno,1.754
2192975,Julie Pintos,0.533
979621,Magaly Richard-Serrano,2.227
3695744,Elodie Moralès,0.412
3695745,Killian Pascal,0.182
1831708,José Montes,1.011
3784978,Konstadinos Patsalidis,0.818
2490726,Manojh Reddy,0.609
2481091,Niranjan Kaushik,0.377
2432840,Jacob Verghese,0.18
3185261,Ching Jung Lee,0.52
4114585,Armağan Komonovalı,0.37
1113701,Daniel Brothers,2.446
3070904,Sara Kinney,0.704
3479172,박경원,0.001
3478745,Salah Karam,0.886
2924798,Ai Chung,0.92
3812723,Shaun Liu,0.994
3277546,Mocy Tsao,0.6
2504492,Hsien-chung Tseng,1.818
2282095,Stanley Liu,1.254
1485160,John Hsu,1.742
2402806,Hsu Li-Wen,1.25
3823103,Pei-Chih Cheng,0.047
236769,Þráinn Bertelsson,1.782
2698091,Sun Meng Fei,0.465
1624470,Adnan Sarwar,2.986
1930653,Mohsin Allah Dittah,0.592
3440550,Almut Hauschild,0.77
1975736,Mohammad Mostafa Kamal Raz,0.206
3310520,Ashutosh Sujan,0.042
3168145,Adnan Al Rajeev,0.048
3177900,Sharaf Ahmed Jibon,0.695
3695850,Humayan Shadhu,0.199
2580097,Steven Cameron Ferguson,0.168
2068304,Rachna Suri,1.16
145477,Onur Tan,5.764
3108484,Stamatis Hondrogiannis,0.687
1444329,Kostas Lyhnaras,1.995
1312826,Grigoris Grigoriou,1.541
1120003,Alekos Sakellarios,3.256
4073069,Migas Alexis,0.192
1367793,Giorgos Emirzas,0.92
1119919,Dinos Iliopoulos,7.265
1260072,Mimis Fotopoulos,4.748
1809232,Masaaki Odagiri,1.057
3562311,Yue Shen,0.065
1886626,Catharine Méziat,0.323
2182839,Ariff Zulkarnain,1.976
4705684,Ahmed Abdelhamid,0.0
3478814,خضير مهدي,0.001
3478810,Emad Abdel Hadi,0.002
1751107,Roeland Doust,0.809
1751081,Stephen Bonser,0.623
221795,Peter Oxley,2.612
1751066,Robert Hartel,1.289
1669120,Ian Bremner,3.24
1751103,Nick Watson,0.603
1198231,Kenny Scott,1.77
1607498,José Luis Arredondo,2.139
1607453,René Rojo,3.294
2949276,Wolfgang Burmann,1.066
2001051,Ricardo Lorca,1.141
1953983,Francisco Almenara,1.73
2309842,Sebastián León,2.841
1991959,Marco Enriquez-Ominami,2.273
2001025,Pepe Maldonado,4.416
2168209,Martín Rodríguez,2.033
3598670,Ángela Rincón,0.606
1885176,Arnaldo Valsecchi,4.586
2031715,Jaime Canales,2.393
1784357,Edgardo Viereck,4.979
2889220,Raúl Cruz Gabe,0.314
1667691,Gabriel Lopez,2.037
962006,Carola Carter,1.754
1820183,Aldo Asenjo,0.889
24874,Jean-Louis Picavet,0.78
1539491,Alain Dhenaut,2.929
2592704,Chris Sweeney,0.935
240924,Poon Man-kit,3.831
2183644,萨拉雷,0.785
1322742,İlhan Arakon,2.222
2380911,Süha Arın,1.387
4008903,M. Adil Yalcin,0.005
2652914,Nancy Chen,0.979
574176,Tere Costa,1.067
3688868,Diana Constable,0.534
4019508,Enrique Medina,0.043
4019444,Flavio Meneses,0.015
21126,Frédéric Auburtin,6.405
2169740,Sabine Bier,0.63
1627918,Martin Becker,2.044
1603423,Jonathan Barré,2.896
1830438,Quincy Russell,0.149
1311865,Yuri Belenky,1.91
1672238,Yalçın Yelence,3.441
1156761,Ron Ninio,1.838
2871532,Eadan McGuinness,1.161
4331599,Justin McGuinness,0.44
1400144,Janet Fraser-Crook,3.117
238685,Vladimir Nakhabtsev Ml.,0.241
1714199,Charles Daves,2.099
3194845,Megumi Soga,1.325
3055838,Denys Gagnon,0.017
2524612,William Mitchell,0.006
1656682,Peter Foott,4.278
1092201,Martin Skov,2.03
2982379,Shaban Muslimov,0.944
2803610,Henry Bonsu,2.615
1971585,Franco Tozza,1.301
3656971,Franziska Jahn,0.275
2288965,Zdeněk Podskalský,1.106
1024901,Jan Němec,5.776
2524055,Anna Lobanova,1.291
3055532,西田大介,3.483
1644225,Simon Frederick,2.239
2524344,roland darbois,0.001
1375046,Lorena Muñoz,3.659
73512,Nicolas Herdt,2.706
1675903,Zhou Yuan Zhou,0.149
2406225,Bassam AL-Malla,0.016
2083192,Jérémie Apperry,2.537
3658924,Nilesh Kadu,0.589
2872013,Kazuyuki Fujita,3.422
2930744,Kenji Kondo,3.587
2930739,Tatsuya Ikeda,6.962
2930740,Yoshio Yoshimatsu,7.307
1967753,Che Mie,2.968
2598866,Quentin Domart,0.23
1421873,Yûichirô Sakashita,4.806
2668758,Subbu,1.009
2878931,Raminder Singh Suri,0.014
2453943,Nenshad H. Karbhari,0.032
1866965,Barry Elmore,1.866
1355653,Megan Amram,5.83
3475857,Vladimir Gerchikov,0.001
103435,Guillermo Zappino,2.128
1523011,Bruno Hernández,3.312
1297617,Hajime Katoki,6.538
2396280,Kazuhiro Fukuchi,3.15
2934611,Miyachi,2.661
1970416,Toshiyuki Sato,9.479
3168108,Shuto Yamamoto,2.188
3414300,Yusei Koumoto,3.014
2813218,Mitsutoshi Kubo,1.553
2993026,Mariko Yamamoto,2.433
2992944,Motoi Nakamura,2.619
1656573,Erik Fountain,3.191
2025836,Adam Faux,0.687
2095066,Rachel Aulton,3.725
1400008,Heather Noble,1.478
1465937,Kira Kemble,2.764
7790,Peter Russell,6.327
1531573,Kate Reid,1.553
3285,Seamus McGarvey,10.331
1536106,Richie Donnelly,2.265
1825348,Toby Ford,3.622
2302440,Adam Byles,3.308
1010920,Lance Roehrig,4.385
3076199,James Manning,1.592
1254262,Chieko Nakamura,6.272
3063372,Akemi Sasaki,0.759
3746081,Akira Yoshimura,2.033
3175095,Keiko Urakami,6.158
3523372,Kenichi Otomo,2.7
3105752,Erika Kashiwabara,2.972
2835364,Tomoko Hayashi,3.066
2825118,Nobuyuki Iwai,4.626
1247342,Andrew Murray,1.214
1652750,Daisuke Soma,3.019
207718,Mika Ninagawa,5.62
1086482,Dan Setton,1.064
2181057,Sean Nolan,0.44
2181058,Will Innes,0.342
2181060,Abi Kelly,0.132
2097764,Angelo Abela,2.883
2181052,Paul Griffin,0.097
1628995,Thodoris Konstantopoulos,1.555
2763900,Petros Kalkovalis,1.423
2207351,Sasa Aggelidi,0.569
1425227,František Uldrich,3.357
55728,Václav Vorlíček,15.162
4353584,Camille Lesueur,0.162
1030600,Franck Guérin,3.535
3100446,Inès Valadié,0.53
1367774,Myrna Tsapa,1.236
1479745,David Bonaventura,2.982
2341849,Eva Krušinová,1.305
2375376,Václav Vaněček,0.256
2597275,Kim Da Ye,0.029
1102894,Phil Bertelsen,3.087
2522908,Persis Siganporia,0.711
2218271,Shashank Bharadwaj,0.719
2522907,Sumit Sodani,0.384
2523053,Eugenio Corsini,0.84
2523041,Lillo Venezia,1.068
2523054,Stefano Severino,0.178
2523048,Pernicola Arena,1.175
1305718,Pierre Neurrisse,2.813
2523422,Jean Goumain,0.09
4317814,Dan Habershon-Butcher,0.002
992635,Christian Baumeister,2.138
992638,Tobias Mennle,3.441
992639,Henry M. Mix,0.84
992636,Oliver Goetzl,4.844
2166397,Tom Synnatzschke,0.349
1292357,Frederike Migom,1.817
1716535,Mathieu Mortelmans,3.541
1549640,Kani,1.473
1579361,Anil V. Kumar,3.938
1326166,Park Se-seung,1.367
2814670,Shin Seung-hoon,1.011
2803524,Wayne Lo,0.239
2084820,Kuan-Hui Lin,1.462
1132439,Terdsak Janpan,4.47
3298827,Yasushi Ochi,0.632
1627804,Naoyuki Uchida,3.823
1244819,Clive Doig,0.746
2452951,Alexei denisov,0.001
2023853,Mohammad Rasouli,0.6
589914,Song Yeming,3.115
1753982,Kim Jae-Hyeong,0.143
2769183,James Allan,0.017
39504,Gilbert Sandoz,0.227
39812,John McGrath,7.738
67001,Sjur Aarthun,2.194
1663550,Ulf-Peder Johansson,1.766
2987801,Anja Gundersen Gøystdal,0.058
49555,Petter Næss,15.522
3097156,Annett Ødegaard,0.928
3499932,Reika Otaki,5.944
2524071,Ged Alexander,0.044
3351702,Ines Glenn,1.005
1254724,Eyra Rahman,3.559
3054118,장두익,0.192
3053751,Hunter Bickham,0.464
1539299,Felix Poplawsky,2.814
2257065,Benjamin Gutsche,3.524
1862965,Moritada Iju,0.708
2462948,Eiji Kametani,1.96
1323638,Ralf Noack,2.155
3177020,Abe mika,0.335
3177022,Tanaka Satoshi,0.185
303056,Craig Johnson,4.61
1446636,Natalia Leite,7.92
3243194,Yuma Akasu,2.637
1497176,Mayo Suzuki,5.33
2384021,Kazuaki Terasawa,4.292
3120370,Aro Morita,1.378
3765226,Himari Tamagawa,1.915
3451345,Kyosuke Takada,3.654
4355955,Miho Irobe,1.513
1456630,Masafumi Yokota,4.937
2772466,Kana Ito,4.365
1848309,Yoshinori Yumoto,4.406
4320398,Tatsuhiro Ito,0.981
2995730,Kouhei Tanaka,4.634
3435928,Hiroyuki Koizumi,3.071
3178993,Tomomi Sugiyama,1.163
4069521,Kim Young,1.58
1970434,Mitsunori Fujioka,2.642
4342870,Jo Kang,0.6
2797809,Yoshiko Shimizu,2.425
4393461,Zhou Junjie,1.627
3003810,EVAKOI,3.824
1884919,Takaumi Furuhashi,0.387
1953985,Jordi Bachs,3.238
1073105,Jaroslav Soukup,5.83
1445304,Manuela Stacke,1.593
1209735,Markus F. Adrian,2.194
3110455,Jess Paley,0.039
106770,Robert Guenette,5.11
82444,Ed Spiegel,1.935
3248041,Nick Webster,0.083
8915,Wolfgang Glattes,5.995
1765223,Hans Lagerkvist,1.863
592750,Jopi Burnama,5.581
1884292,Jean-François Blais,1.096
228881,Olivier Schneider,6.153
1229856,Blake Masters,4.754
77076,Michael Corrente,5.249
1137548,David Paul Meyer,3.142
1890341,Rano Kubaeva,3.322
170258,Richard Boden,3.963
1462063,Robin Carr,1.411
1703620,Sue Longstaff,2.453
121639,Nancy McKeon,17.401
4619690,Wei Dajun,0.617
1317494,Mike Humphreys,1.067
2706607,Geoff Harrison,2.013
2602203,Tony Mander,1.126
199059,Christian Marnham,1.627
2725750,Chris Cheshire,0.696
1247685,Edward Sharpe,0.763
1023831,Viktor Sergeev,4.426
4655586,Lingjun Lin,0.268
3907858,Clive Grainger,0.594
94764,Philip Abbott,11.617
1358452,Aleko Tsabadze,1.642
115057,Gerald Gibbs,10.305
11118,George Pollock,6.243
30405,Sergey Gazarov,25.128
1111262,Richard Crafter,3.027
2847741,Steve Kilroe,0.916
2849995,Peter MacQueen,1.292
2838946,Geoff Greenleaf,0.47
2825211,Trevor Vaisey,1.325
30682,Paul Glickman,2.876
1023351,Harry J. May,1.115
2881058,Ian Craig,1.293
2889599,Ted Williams,2.046
2869426,Ed Martin,0.326
2896162,W.G. Noble,1.052
1313599,Peter MacQueen,5.251
1500184,Alan More,1.2
2875900,Paul Markwell,0.89
1572234,Kenneth Van Sickle,1.529
2903324,Geoff Fletcher,0.619
2559104,Geoff Greenleaf,1.73
1320532,Graham Evans,3.244
201451,Bert Salzman,5.856
190530,Philip Dudley,1.586
138167,Peter Duffell,5.051
133236,Wendy Toye,4.372
201439,Christopher Miles,6.427
2869429,Christopher Lukas,0.501
1725988,Dezsö Magyar,3.356
158861,Donald McWhinnie,5.513
58321,Eric Kripke,18.08
4233109,Julia Le Correc,0.007
1453748,John Jopson,3.233
2864450,Brad Kreisberg,0.601
4083542,India van Voorhees,0.448
1883170,Hanna Andersson,1.21
1670408,Henrik Henziger,1.06
3615041,Abhijit Das Gupta,0.125
1619248,Arindam Ganguly,4.965
1565421,Pierre Gagnon,1.004
3544482,Surawut Tungkarak,1.117
3155479,Chai-a-nan Soijumpa,1.119
1882744,Carin Anzelius,1.049
2453089,Amin Ishaq,0.256
4203429,Li Zelu,1.057
4330588,Sven Niendorf,0.972
4330508,Oliver Menebröcker,0.32
2257741,Alda Maria Rühl,0.337
4147901,Max Schlehuber,0.702
1982437,Guido Möller,0.732
1489149,Christian Grundey,0.72
4329927,Jens Holger Linnebach,0.07
3768204,Oliver Eckert,0.323
1487340,Dennis Albrecht,3.564
3839898,Arief Budiman,0.425
3488436,Mochizuki Kazuo,0.738
48419,Lars Montag,6.723
2564985,Ba Chenxu,0.439
1080950,Per Källberg,4.656
2625304,Terry Hopkins,1.557
2428636,Austin Hoyt,0.292
2428621,Patricia Garcia Rios,0.325
4185072,Mark Eid,0.084
2087262,Myrna Paramita Pohan,0.702
1883134,Peder Halmdahl Næss,0.053
74401,Hoyte van Hoytema,13.178
1178888,Edwin Zbonek,3.718
1138231,Angelo D'Alessandro,0.605
4330232,Catalina Molina,0.511
4330233,Esther Rauch,0.491
1443672,Harry Dagoe Suharyadi,0.948
1317390,Brian Hamm,0.735
1734453,Stefan Wiesen,0.588
2060098,Timothy Archibald,0.535
2060099,Teall Harkey,0.076
2060115,Marten Kaufmann,0.641
2060110,Brian Noreika,0.554
1424178,Nick Gardner,2.372
221220,Peter Beauvais,7.029
2523321,Jeetu Arora,1.79
1378824,Eberhard Pieper,2.239
2967861,Fabian Wolf,1.406
66718,Alan Mak,11.62
3149686,나카지마 사토루,0.001
3181541,Park hyun woo,0.466
2085755,谭钧文,0.002
3645222,Xi Dao,1.284
1848224,Masakatsu Sasaki,5.376
151053,Lisa Lax,5.376
151055,Nancy Stern Winters,2.348
4617201,Tatsuya Aoki,0.783
2383737,Dui Jarrod,0.788
4560941,Bai Cha,0.001
4560942,Qing Xuan,0.001
1186364,Qaushiq Mukherjee,4.414
3379551,youngtoys,0.005
221330,Theodor Kotulla,3.594
116720,Mathis Fürst,3.991
2520581,Dave Boissonneault,0.564
2875784,Helga Bones,0.602
1341067,Gunnar Hammer,0.445
1869660,Hans Christian Storrøsten,0.628
2223063,Rafael Salgado,1.721
1677911,Tande Bressane,3.675
2170342,Yu Le,0.134
3625709,Li Haoyang,0.001
3625711,Fan Zhiyuan,0.001
2087113,Xiaomin Zhang,0.002
1383687,Rasmus Sievers,0.262
1106993,Rohan Fernando,1.894
2040746,Sebastian Kentner,0.726
1674561,Christian Schidlowski,1.456
1383678,Hannah Leonie Prinzler,0.205
1294100,Kim Young-min,2.706
1557532,Yusuke Noda,2.409
2323470,Marie Carpentier,1.228
3175353,ICONICS,0.001
137618,Giorgio Serafini,5.803
1974751,Muge Ugurlar,1.042
8578,Daniel Rezende,6.919
52576,José Padilha,9.345
928763,Theu Boermans,7.529
2095920,Margherita Ferri,4.911
2207969,Giusseppe Solfrizzi,0.491
147835,Michele Alhaique,11.036
83291,Pierre de Lespinois,1.93
2659874,Kamal Mansour,0.592
544108,Claude-Michel Rome,2.466
2924434,Sonia Hong,0.244
4287984,Oh Sang-won,1.761
2958066,Yoo Jung-Joon,1.093
2958071,Lee Seung-Hoon,0.956
2943824,Won Soon-ae,0.064
4207329,Jung Jiwoo,0.184
4207330,Lee Naeun,0.308
4207319,James Shin,0.58
2458957,Lee Na-yeon,2.079
2130776,Jayil Pak,1.284
4207336,Hwang Sung-hyun,0.029
1756000,Jay Sukmo,1.742
2737694,Kunun Nugroho,1.593
1302879,Andibachtiar Yusuf,3.28
4480281,王运辉,0.001
1815276,Bertrand Delais,1.04
2169187,Zhao Weiheng,1.388
4008279,Caroline De la Ronde,0.004
4063575,Lee Hyun-seok,1.45
2898736,Yi Yan,0.754
1697943,Gunnar Krupp,4.548
2923990,Tobias Zwior,0.032
3053754,Christopher L. Adams,0.062
3460828,Heather Atkins,0.269
4592074,Kim Ah-rim,0.518
3134890,Lim Soo-jung,0.317
4592073,Yoon Hyeong-seob,0.206
4592075,Choi Min-gyu,0.346
4592077,Jang Yong-min,0.196
4592090,Kim Man-hee,0.143
4592091,Heo Gang-seok,0.581
4679929,박혜미,0.02
4679934,박민지,0.259
4679928,강소정,0.02
4679932,정인혁,0.266
3798098,Yao-Feng Li,0.612
3197628,Eve Cosendey,0.002
235705,Artyom Aksenenko,7.019
1958709,Franck Dhelens,0.164
2925094,Brigitte Delannoy,0.009
85387,Vikram Bhatt,11.837
4068203,Zheng Hua,0.686
962088,Anahí Berneri,4.637
1152208,Marina Meliande,4.02
2727629,Kim Se-hee,0.589
2850702,Wang Xiaolie,2.451
3197703,Daniel Maudinet,0.074
3197715,Joanne Crociati,0.185
2068055,François Rabaté,0.711
3197727,Pascal Denus,0.064
1795155,Anirban Bhattacharya,8.274
4496404,Arpan Garai,0.892
3938031,Durbar Sharma,2.163
1391434,Molly Hermann,2.341
3197833,Liliana González,0.005
2508290,Juan Ignacio Vicente,0.149
3197834,Claudia Godoy,0.102
1785846,Tiziana Panizza,1.666
523670,Leonardo Cortese,5.259
1265241,Estlin Feigley,3.294
4329873,Surya Ardy Octaviand,0.019
3158145,Song Yang,1.094
3075680,Taner Tunc,1.336
4007788,张卫国,0.011
3421831,Hana Teislerová,1.69
3285453,안동수,0.004
3285455,박유리,0.001
1791705,José María Caro,1.434
3739191,Wael Khalaf,0.517
1293460,Dagmar Weaver-Madsen,1.133
1033654,Josephine Decker,11.697
1031943,Sophia Takal,12.44
2469181,Pavel Kiselev,0.449
1272380,Vladimir Brylyakov,3.307
2469153,Fyodor Landovskiy,0.925
216027,John L. Spencer,2.244
1340931,Tom Rosenthal,12.442
2452669,Kyle Jon Shephard,0.531
3391850,Tadaaki Yamazaki,0.139
2483921,Takumi Saito,0.374
3253965,Yu Sato,2.16
2160223,Makoto Sato,1.483
1090110,Mei Li,3.515
2759756,Choem Burke,0.617
2211216,Matthew Ulm,1.117
1606260,Chip Rossetti,4.355
1047891,Erika Hníková,1.799
1450957,James Hung,2.398
1544668,Bertrand Cohen,4.01
3143837,François Bigrat,0.524
1139243,Kim Kwang-sik,4.424
3702463,Ted Schillinger,0.052
2007919,Bill McClane,1.589
144960,Leslie Iwerks,6.177
1570214,Filip Majer,1.723
1494300,Michal Herz,1.676
2361515,Petr Andrýsek,1.42
2619892,Chen Kuan-chung,1.688
2062716,Egor Abrossimov,0.701
544670,Otakáro Schmidt,5.313
2288594,Jana Kristina Studničková,0.403
4319142,Trevelyan Oliver,0.741
1840759,Jakob Bilinski,1.249
1024955,Mark Bessenger,5.8
3478065,Joykon Pictures,0.038
2455793,Виктор Новожилов,0.001
112588,Kirby Dick,7.41
994970,Amy Ziering,10.03
2492819,Petra Všelichová,2.043
3417253,Tomáš Vitek,0.011
1323068,Wolfgang Mühlbauer,2.43
1566705,Andrejs Rudzāts,1.537
2246422,Laura Melke,0.715
2080349,Kristīne Želve,2.563
1198979,Dāvis Sīmanis Jr.,1.434
2856965,Andis Mizišs,2.107
3499828,Yu Matsuo,4.711
2455226,Rob Jamieson,0.103
3660586,Vivian Arias,0.895
2159280,Anderson Mahanski,1.775
2159279,Fernando Mendonça,1.725
1545175,Aksinya Gog,3.686
1400148,Michael Krummenacher,2.269
2288316,Dnyanesh Zoting,2.115
2483371,Ankit Malik,0.629
3124565,Ravi K Ayyagari,0.141
1026857,Atul Mongia,5.057
1672320,Anshai Lal,2.095
2288629,Pavel Hejnal,0.564
3477980,Shakeeb Rasheed,0.035
1163287,Zdeněk Tyc,6.502
2825235,Toru Iwazawa,6.871
3022009,Hayato Kakita,2.058
1675247,Taku Kimura,3.126
2649253,Kouki Fujimoto,14.095
3229499,Haruka Yutoku,1.667
4536446,Hidetoshi Watanabe,2.391
3048057,Ayaka Tsuji,2.693
2044719,Izumi Seguchi,3.64
4382340,Kunio Fujii,2.365
3432036,Takahiro Ikeda,1.363
4318916,Maru Takase,1.044
3129557,Daiki Tanaka,3.951
2798469,Shizuku Ishii,4.289
3098659,Keisuke Hiroe,1.774
3744750,Shinya Kudo,1.626
3369532,Norihito Saitama,4.673
2771330,Ayaka Sato,6.272
2997271,Hidehiko Sawada,2.165
2894818,Lin Yijun,2.789
3204393,Ayaka Minoshima,3.616
4330812,Ryoko Ino,1.02
3229500,Karen Nozawa,2.992
4527758,Kim Dong,1.014
1872991,Ryosuke Kanezaki,3.508
1195583,Keiichi Kobayashi,4.049
2454886,Jérémy Bernard,2.321
2338558,Guillaume Desjardins,2.187
1424064,Kyouhei Yamaguchi,6.801
1666684,Derya Şensoy,4.525
1864546,Nicholas Ferguson,2.155
3960839,Valerie Hanson,0.028
3960829,Philip Draycott,0.064
3423791,Brian Mills,1.415
3960889,joan kemp-w,0.012
3434120,Katy Savage,0.308
2663602,Alastair Christopher,0.392
959826,Larry Weitzman,5.225
547985,Kazuo Oga,6.678
1846058,Lisa Stoll,1.812
3433944,Shadow Dragu-Mihai,0.076
3765384,Toshio Kinoshita,0.02
1512751,Steve Woo,0.99
2329095,Don French,2.589
7879,John Lasseter,23.939
1768379,Cindy Smith,2.614
1002623,Tony Adler,2.475
1971072,Petr Horký,0.773
3694642,Cemile Kırmızı Karadaş,0.005
2890899,Claude Guillouard,0.743
2225109,Frédéric Dantec,0.091
3196567,Jian An,0.348
1810346,Anna Nordbeck,0.024
1923099,Сергей Крутин,0.579
4608484,Yōsuke Itō,0.049
3196676,Bo-Göran Bodin,0.001
67597,Andrew Shillabeer,0.97
3989728,Mike Boland,0.535
3989791,Rick Price,1.463
1921923,Ginger Kathrens,1.474
2672373,Nick Caloyianis,0.631
3989727,Jeff Simon,0.354
2549499,Nigel Ashcroft,1.168
3989796,Emma Peddie,1.635
1279381,Brando Quilici,1.266
1346761,Steve Gooder,2.181
3989947,Paul Simmons,0.612
3549262,Mitch Turnbull,0.98
966957,Brian Leith,3.451
3989942,Martin Vaughan Cook,0.259
1316077,Ian Duncan,1.214
1066725,Jane Armstrong,1.306
3989742,Clarita Berger,0.107
2432252,Luke Campbell,0.705
1347571,Karen Partridge,1.744
1826414,Al Gyuro,1.449
3989949,Karen Bishop,0.836
1539858,Dominic Cooke,8.796
36693,Richard Eyre,10.998
150098,Rupert Goold,8.875
3186206,Claus Deubel,0.44
2135983,Shouichi Komuro,0.6
1779650,Wataru Tomii,1.38
3599294,Ark Saroj,0.056
