composer_id,composer_name,popularity
1377800,Giulia Tagliavia,1.567
1745401,Thomas Mercier,0.921
1665590,Laurent Aknin,4.12
1951152,Arthur Simonini,0.893
1141081,Pierre Caillet,1.866
2727895,Juan Luqui,0.374
2247914,Rachel Lautzenheiser,3.175
458515,Steen Rasmussen,7.283
296385,Michael Wikke,4.267
1646058,Derek Syverud,3.066
1450821,Haruki Mino,1.289
1096168,Vítězslav Hádl,2.352
2512924,Daniel Hádl,0.416
3631798,David Lawrence,0.409
1724871,Eddie Money,6.301
2643703,Ritsuko Okazaki,1.455
3863008,Hijiri Kuwano,0.217
3915165,Yoko Nishimura,0.164
3915164,Michiharu Sasaki,0.529
3497413,Chiai Fujikawa,2.695
3393031,Tamara Weaver,0.081
1791883,Gerd Kaeding,0.528
1791884,Simon Frontzek,0.456
2192083,Rafael Righini,0.746
1558842,Gaël Queffurus,0.935
76624,Shane Carruth,9.01
2535160,Matthew Pusti,0.495
2812813,Kira Belin,1.56
2314334,David Holmes,1.03
26026,Victor Young,4.075
4503805,Peter Fenn,0.134
2877653,Shauna Doyle,1.024
2225728,Zdeněk Marat,2.418
81503,J.A.Q.,2.36
1057655,Christopher Storer,10.182
2901951,Josh Senior,1.705
1537501,Jeff Lingle,0.745
2929630,Jason Lingle,1.042
4125983,Johnny Iguana,0.206
2718832,Josef Šrámek,0.151
2092940,Shannon Murphy,1.462
1400088,Daniel Pinder,4.899
3981598,Elisabeth Engdahl,0.077
3526253,Alexander Voormolen,0.078
3359858,Patrick Cannell,0.48
1526804,Courtney Barnett,2.547
1180802,Simon Ravn,2.334
550438,Benjamin Gibbard,3.738
4617788,Richard David Brown,0.287
2081290,Erik Sørlie,0.044
2081289,Freddy Holm,0.012
3583567,Chris Parker,1.707
4093916,Conor Rayne,0.886
4094200,Ashley Benedict,1.998
2343458,Janek Ledecký,1.86
2376148,Stanislav Kočka,1.568
1620489,Benjamin Squires,2.624
4124141,Tim Oldham,0.043
2975163,Dawn Sutter Madell,0.319
4124116,Alberto Domínguez,0.06
1838996,Banks & Wag,0.201
3259597,Paul Sabin,0.685
2481732,Danny Mulhern,1.844
3708080,Taro Masuda,0.427
2392998,Andrey Andersen,0.758
1272379,Sergei Banevich,1.445
3199795,Mai Kawashima,0.732
3004909,Paul Glover,0.035
2010694,Petr Šoupa,0.781
2764092,Brian Randazzo,0.114
1509192,Luc St. Pierre,0.616
4581332,Cheryl B. Engelhardt,0.012
3019553,Alexandre Saada,0.3
2892139,Travis Stewart,0.631
4581880,Lutz Möller,0.077
3906971,Robi Levy,1.55
3906994,Andrew McMullen,0.343
19762,PJ DeBoy,8.256
2581672,Svyatoslav Lazorev,0.164
2581671,Dmitriy Atovmyan,0.242
2657538,Hijiri Anze,0.756
24265,Bill Bailey,14.489
654239,Tom Gleason,2.632
4710738,David Rose,0.577
1741078,Adam Berry,3.545
1266683,Maxim Koshevarov,1.287
4607544,Masia,0.027
4607545,Hubert Walkowski,0.523
4449897,Rodrigo Penna Firme,0.001
1386036,Petar Dundakov,2.785
3803800,Matúš Pavlík,0.155
3038827,Thomas Hatcher,0.308
1448329,Dave Jewerén Moore,1.31
4184432,Miranda Jackson,0.188
2065734,Garrett McElver,1.723
2934039,Jackie Westfall,1.589
1316064,Stefano Magnanensi,3.007
173729,Yo-Yo Ma,4.5
3228771,Spam KASUGAI,0.724
1800746,Jane Watkins,0.214
3316004,Jarez Posey,1.187
1527179,Peter Saville,2.365
1791656,Rod Argent,0.941
1234509,Peter Van Hooke,0.356
1078737,Zdeněk John,1.817
2001155,Hans Caldaras,0.816
3048374,Dimitri Lipay,0.19
3048375,Sergei Shchurakov,0.309
1118007,Mikhail Faynshteyn,2.225
1312310,Andrei Romanov,1.6
3048377,Pyotr Troshchenkov,0.226
3048373,Oleg Goncharov,0.512
1805097,Bergendy Szalonzenekar,0.083
1518183,Enrico Riccardi,1.264
2082779,Michael Paraskevas,2.107
1394984,Fernand Bos,3.93
3119308,Raven Davenport,1.146
1547667,Nashia Wachsman,4.203
2871774,Γιώργος Ορφανίδης,0.001
3519201,Bryan Shackle,1.088
3536609,Yasuyuki Yamazaki,1.182
2871576,Jean-Sébastien Fournier,0.806
2637546,Stephen Lukach,1.069
3739274,Ole Bo,1.189
3739278,Sören Möller,0.606
1512315,Jiří Tyller,0.96
3908062,Nishant Raja,0.423
69291,Tetsuroh Kashibuchi,1.549
1925520,Marko Nyberg,0.903
3339605,Phillip McCann,0.273
2244738,Mark Warman,2.166
1900476,Hilda Lizarazu,1.474
1031891,Palito Ortega,10.832
1733273,John Luker,1.907
66256,Walter Werzowa,2.563
1500471,Sophia Ersson,0.288
33911,John Cacavas,4.376
2717234,Mauricio Ossandón,0.002
2717235,Alejandro Flores,0.259
2580363,Oswald Andrea,0.05
2580352,Jitka Vavřichová,0.776
2472380,Benjamín Trejo,1.205
1662425,Methodic Doubt,2.194
1035471,Johan Nilsson,2.082
2531189,Eirik Hulbak Røland,0.424
1486669,Hugo Kruijswijk,1.886
557678,Jan Willem van den Brink,2.341
4637233,Hans Peter Hepp,0.001
1678177,Christopher Elves,1.04
2231485,David McCormack,2.099
3783853,Seo Jung-hyuk,0.05
3783868,Edle,0.103
3783867,Q,0.189
3783865,MGNTK,0.33
3783852,Kim Se-jong,0.047
3783869,Modo,0.028
3783850,Baek Jong-sung,0.064
3783851,Kim Hye-jin,0.118
3080462,Choi Hyun Suk,1.919
56854,Don L. Harper,3.0
1775961,Gordon Goodwin,1.891
1096822,Afrika Bambaataa,9.507
2944648,Nic Rowley,0.125
2856208,Kazuya Saka,0.659
2415412,Yuki Kishida,1.321
3101773,Takayuki Tonegawa,1.533
1852556,Andrea Martin,1.049
1852521,Peter Warner,1.018
1852552,Yesou Godpinez,1.536
1852555,Bilal Hajji,3.058
1852557,RedOne,2.899
1852558,Gonzalo Schroeder,0.917
1954080,Stefan Girardet,1.191
1168280,Hiroki Kikuta,1.022
3525679,Fabio Massimo Capogrosso,0.417
1368691,Jorrit Kleijnen,0.983
3512524,Carlos Agüera,0.266
1845316,Jun'ichi Igarashi,0.7
3045603,Emma Essinger,0.009
3045604,Fredrik Hermansson,0.07
3045609,Mats Billinger,0.02
3045605,Patricio Cabezos,0.019
3045607,Bobo Ölander,0.155
1559674,Sylvain Brassard,1.866
2560603,Mike Harding,2.475
545764,Seiichi Yamamoto,1.557
1886235,Vladislav Delay,1.112
3125482,David Ferguson,0.001
2520664,André Sperling,0.011
2149995,Irla Leite,0.05
2520659,Guilherme Dias Gomes,0.134
937782,Nicolas Godin,5.886
1893798,Kerri Drootin,1.0
1727323,Mick Gormaley,2.063
937818,Didier Leplae,1.221
1240901,Bradley Zweig,4.563
3899063,Kyle Peters,0.403
91697,Renato Teixeira,6.383
578348,Chitãozinho,5.76
578349,Xororó,3.161
2470403,Thomas Kandziora,0.668
354485,Sandra Kerr,0.911
233664,John Faulkner,1.771
2005946,Matija Strniša,1.0
1901118,Gérald Roberts,1.044
2373869,Josef Boháč,0.841
1642926,Fumiya Fujii,1.441
80934,Ichiko Hashimoto,4.986
1828753,Clemens Winterhalter,0.89
2673748,Piotr Komorowski,1.335
1946807,Frédéric Bégin,2.131
2061377,Dharam Bhatt,1.127
1018471,Marios Takoushis,4.11
3975319,Brian Cappelli,0.741
3485992,Rebecca M. Shrand,0.723
4132652,Jay Cabrera,0.844
4264239,Marc Robert Robillard,0.015
405,Alberto Iglesias,5.915
4445201,平井哲三郎,0.133
3802733,Sylvain Mazens,0.107
2923122,Boston Symphony Orchestra,0.75
3267092,Boris Jojić,0.239
1294698,Serge Nakauchi Pelletier,0.79
2395432,Martin Granger,1.25
2229996,Kanit Prukprakarn,0.99
4001791,Komol Boonpienpol,0.117
3185947,Bagus Bhaskara,0.48
1271448,Joseph Pelling,10.586
3162194,M. T. Fathoni,0.029
3162193,Farah Firdausy,0.362
2782990,Ariel Echarren,0.273
1772483,Lisandro Francucci,1.191
4120355,Berkay Senol,2.769
4120354,Sahin Kurnaz,0.592
3653482,Kevin Nash,0.798
3735841,Christian Zabala,0.277
2608874,Christos Papadopoulos,0.617
2868309,Carmen Nuñe,0.041
19607,Francis Lai,4.379
3497077,Samuel Gonzalez,0.091
2292096,Pedro Jacinto,0.002
1424309,Filip Topol,2.505
1855969,Jun Kitahara,2.106
2802831,Jeff Garber,0.633
3174152,Tiffany Priyadi,0.002
2462270,Harumi Fujimura,0.382
2342247,Khawar Jawad,0.369
2862693,Manolis Manousakis,0.196
4577998,Bohumil Trefný,0.038
1766565,Claudio Messina,1.025
100950,Maurizio Abeni,1.655
2716168,Paulo Tatit,0.344
49825,J.H. Wyman,4.105
51808,Toru Takemitsu,6.84
2343210,Emilio Osorio,5.457
1954109,Soledad Guerrero,1.128
1230821,Dickey Doo,0.844
3518578,Tjeerd Nijhof,0.743
3518579,Senne van Marissing,0.046
158735,Butch Hartman,11.278
2321850,Matěj Kroupa,1.123
3313426,Genki Hikota,1.1
2229625,Revaz Gabichvadze,1.529
3636044,Hesam Alavi,0.325
1598490,Algimantas Apanavičius,0.335
965326,Nathan Lanier,4.208
1318446,Grayson Matthews,1.064
1793980,Chris Corless,0.509
15874,Richard Harvey,7.182
67967,Adriano Celentano,12.952
3024946,Ziggy Has Ardeur,1.585
1622819,Thomas Binar,2.067
2283231,Mainak Majumder,0.106
4222120,Sylvain Poge,0.083
1723063,Emmanuel d'Orlando,0.882
4222362,Pascal Perino,0.091
2547312,Pierre Musy,0.06
1310588,Grégoire Musso,0.99
1046764,Adam Peters,2.415
7045,Craig Armstrong,5.31
1528100,Jose A. Parody,0.019
3934795,Hidetaka Karouji,0.104
3934794,Jin Yoshimura,0.589
2868724,Nis Bøgvad,0.532
4577891,TJ Kross,0.318
1845608,Isler Bänz,0.186
3949037,Jonathan Paulsen,0.446
2192972,Greg Smith,1.182
4444270,Colby Groves,0.203
931594,Joslyn Jensen,5.629
1124462,Edison,0.704
1456691,Takeshi Nishina,1.256
3713362,Misaki Umase,2.228
3795265,Ivo Pavlík,0.564
1638456,Sunny M.R.,1.027
2386177,Vladimír Wimmer,0.148
2508912,Ninni Carucci,0.75
2225221,Michael Kruk,0.328
3154031,Yusuke Takeda,0.738
1320668,Florian de Gelmini,0.181
2079737,Giancarlo Vulcano,1.711
2239495,Theo Nijland,0.934
2403365,Alexandra Pakhmutova,0.949
1743320,Nicholas Varley,0.644
1332252,Jeremy Sweet,0.927
1116136,Inon Zur,3.301
3313703,Paul Gordon,1.599
1407534,Jim Cushinery,0.867
63427,Kenneth Burgomaster,6.42
2305269,Leigh Roberts,1.093
3993919,Ry Welch,1.203
3993922,Wayne Jones,3.027
1572334,Juan Carlos Quintero,1.261
1250017,Mike Moran,2.273
9168,Alan Parker,10.171
2021009,Mark Dorbsky,1.535
2070067,Anders Melander,0.455
2224556,Laurent Cabrillat,0.084
1217537,David Carroll,2.243
4078118,Melinda Gedman,0.264
22235,Scott Nickoley,7.4
2530527,Amy Fritz,0.402
22234,Jamie Dunlap,3.479
218100,James Lavino,1.823
2756527,Youka Snell,0.598
68439,Harold Budd,2.072
132879,John Dankworth,2.799
189681,PJ Harvey,11.496
4359027,Wojciech Gumiński,0.959
4359546,Jacek Dziołak,0.228
4359540,Michał Dąbrówka,0.09
4359542,Sebastian Aleksandrowicz,0.007
3489838,Missa Johnouchi,0.424
4487189,Fırat Külçe,1.014
4487190,Kerem Feyzi,0.9
3552024,Neelesh Mandalapu,0.881
1669463,Mikoy Morales,4.404
1496090,Alex Diaz,8.056
3854065,Maher Ahmed,0.091
4081212,Takao Kisugi,0.544
4549783,Abel Hernández,0.197
2802151,Philippe Swan,0.761
2619643,Alberto Torres,2.825
4174633,Eric Wetherell,0.356
2739512,Kristofferjul Reenberg,0.001
3635888,Dobs Vye,0.001
1998099,Jonas Beckman,1.292
1998100,Lars Kumlin,2.645
1138183,Zafir Hadžimanov,2.328
1327933,Xavier Berthelot,1.617
1194932,M.A. Numminen,1.021
2817178,Can Atilla,0.619
3977476,Sam Emil,0.588
1500286,Carl Sealove,1.841
3955023,Tomás Aracri,0.586
2413051,Gyaani Singh,0.326
2049685,Fio Zanotti,1.705
1824948,Charles Olins,1.049
1460671,Peter Cobbin,2.558
1337411,John Warhurst,5.977
1831833,John Piscitello,1.035
4442151,Rachel Mellis,1.676
4442146,Neel Agrawal,0.634
109038,Aalok Mehta,9.33
4442149,Kamaljeet Ahluwalia,0.986
4442154,Arun Ramamurthy,0.722
4442153,Aakash Pujara,1.107
227720,Steve Mazur,0.749
4442150,Rajib Karmakar,0.809
1049547,Manuel Riveiro,2.681
3143172,Mark Southern,0.084
1483652,Carl Brandt,1.107
11327,Peter Dasent,2.152
3393988,Rotem Hecht,0.333
1393116,Kosaka Akiko,1.378
1545530,Jack Eskew,2.997
1099146,Hal Beckett,4.008
2508804,Giordano Bruno Martelli,0.424
7291,Eduardo Makaroff,2.196
67537,Klaus Garternicht,0.23
4317092,Riho Nakagawa,1.315
3069270,Kjartan Dagur Holm,0.014
2717896,Karel Jakl,0.616
9536,Jiří Zobač,2.194
3937095,YU-KA,1.176
3852173,Joao Tuerob,0.531
2220402,Alexey Chintsov,1.764
2486137,Cuti Aste,1.023
2002659,Zdeněk Šikola,1.544
3025894,Jaromír Vřaštil,0.093
3026034,Jiří Urbánek,0.104
3088729,Hironori Anazawa,0.323
1421885,Claude Dubois,1.302
2156655,Pavel Malkov,1.229
71105,Claude Desailly,7.301
1251101,Sean Szeles,3.527
1149040,Takahiro Ando,0.035
1823890,Elise Luguern,5.273
570741,Francesco Cerasi,2.975
3382524,Stefano Cenci,0.148
567754,Antonio Di Pofi,0.63
1673351,Ric Formosa,2.716
75992,Ricky Edwards,1.236
2427893,Jean-Claude Deblais,0.004
2718781,Wiliam Ross,1.896
1704079,Franco Godi,0.921
1177477,Pinuccio Pirazzoli,1.97
15178,Jimmy Webb,4.48
70381,Michel Rubini,7.136
25143,David Kitay,6.913
65681,Joe Renzetti,2.793
1468126,Kevin Gilbert,1.809
159934,Rick Marotta,6.817
6918,Ry Cooder,4.637
2113866,Michael Cruz,0.6
58120,Sylvester Levay,1.568
69404,Greg De Belles,1.129
3393,David Newman,8.515
192272,Branford Marsalis,7.309
1729,James Horner,14.114
4115581,Taylor M. Uhler,0.832
1242450,Warren Zevon,5.033
2120,Cliff Eidelman,6.553
51667,Donald Markowitz,1.495
1545469,Michael Cruz,2.057
3924573,Merl Saunders,2.001
53800,Ulrich Sinn,2.904
9769,Stanley Clarke,5.468
66992,Jonathan Elias,5.925
1131168,Peter Allen,2.372
35838,Michel Colombier,6.203
4055,Michael Convertino,6.639
1375641,Andrea Farri,5.061
1549067,Flavio Premoli,2.675
549138,Andrei Petrov,3.483
3860729,Tymoteusz Witczak,0.263
4671357,Aleksander Sobecki,0.013
4440589,Adam Rajczyba,1.358
3645098,Scott Majidi,0.329
2589597,Sachin K. Sanghvi,1.573
1361167,Nicholas Singer,1.245
1228177,Curt Massey,1.133
55250,Dave Kahn,2.376
1474458,Tomohiko Kishimoto,0.217
23306,Marco Prince,5.912
2166839,Bahram Dehghanyar,0.012
2763433,LiamLiamLiam,0.037
582251,Andrey Sigle,3.777
1519321,Chicco Santulli,1.455
1519322,Savino Cesario,0.633
37789,Francesco De Masi,5.166
69445,Bruno Zambrini,3.004
1571811,Ricky Lionardi,2.093
3525116,Fernando Paggi,0.363
4054582,Koio Samuel,0.475
3790860,Ebesohn,0.053
3790871,Whisper,0.042
3790798,John Ronny Villberg,0.376
3790799,Simon Andreas Villberg,1.803
4374924,Robert Gajewski,0.721
4697073,Michał Kowalonek,0.002
1864210,Miro Kępiński,2.11
544222,Aleš Březina,1.494
965436,Kyle Newmaster,2.951
1769622,Pedro Eustache,4.781
2507711,Renan Franzen,0.601
3077199,Toshihiro Sugita,1.195
2913620,Andrew Wiltshire,0.582
1304493,Søren Tomas,1.68
2278926,Umeno Yudai,0.633
3629984,Michał Kush,0.823
1166204,Stéphane Vilar,1.635
2069237,Tim Schwerdter,1.97
2727602,Román Fleischer,0.549
4133585,Alper Aytekin,0.44
1947451,Mathias Rehfeldt,2.19
2569914,Richard Mogu,0.001
2570335,Lei Lei,0.729
2233123,Roman Motyčka,2.43
2492819,Petra Všelichová,2.043
3366633,Charles Nazareth,0.426
4546648,Caiphus Semenya,0.004
1834865,Dušan Karuović,1.772
2689249,Tom Brown,4.022
3977795,Malcolm McNab,1.235
4300411,Tom Brown,0.445
16640,James D. Young,0.951
1550619,Joanie Diener,5.494
4115196,Marcos Terrones,0.21
4115194,Gemán Wagnest,0.085
4115193,Augusto Wagnest,0.489
3108189,Yuusuke Tanaka,0.596
4440892,Kuba Sokołowski,1.634
4428615,Emil Miszk,1.568
4440896,Joanna Badełek,2.656
4440895,Sławomir Koryzno,1.562
4440891,Piotr Chęcki,0.588
4440894,Adam Żuchowski,1.742
2164776,Viktor Orri Árnason,1.174
1950558,Jonas Colstrup,1.565
4540437,Soffie Viemose,0.116
90668,Magnus Jarlbo,2.015
1156263,Sebastian Öberg,2.53
3416235,Jeff Sudakin,1.04
3014806,Richard D. Hall,0.064
2222037,Boris Lankov,0.777
4434559,Arjun Satyavrath,0.012
4443105,Avery Johnson,0.001
4434557,Don Claverie,0.028
4444696,Stella Widjaja,0.006
4230798,Emma Mautz,0.959
4438041,Grant L'Heureux,0.001
4434556,Shane Hernandez,0.027
2606770,Matt Jantzen,3.678
2227602,Patryk Kumór,0.771
1580568,Chris Hou,1.834
1441230,İlhan Şeşen,6.546
3789203,Bennett Hughes,0.706
3789196,Joey Sommers,0.758
3789192,David Ham,2.061
1617840,Dežo Ursiny,0.617
3135511,Bruno Mad,0.028
2088268,Michael Becker,0.937
2391280,Dwayne Ford,0.035
2391286,Darcy Phillips,0.011
3803621,Michael Rüggeberg,1.219
1613627,Yuka Sakurai,7.074
2898688,Shigeto Takeyama,2.223
3199798,Kenichiro Tsutsumi,0.667
1492516,Hermano Vianna,2.705
2157694,Maurício Nader,1.277
231727,Jesús Gluck,6.002
87052,James Iha,5.592
2783684,Jacques Arel,0.353
36931,Giorgio Gaslini,4.808
2807903,Yuki Kanesaka,2.37
2569412,Daniel Vernunft,1.515
3023192,Pesh Ramin,1.593
2737601,Daiki Kasho,0.589
3861111,Ralf Christensen,0.143
3861110,Simon Lund,0.482
2978436,Shubh Dhingra,0.54
3056753,Steve DePatie,0.623
2249935,Denny Gore,0.008
1082697,Shigeru Kishida,2.084
3066081,Gian Luca Nigro,0.024
4574508,Iria Iglesias,0.592
1953939,Michael G. Stern,1.444
1369354,Anton Silaev,4.381
2737240,Marihiko Hara,1.022
3250021,Mona,1.137
3993891,Fumio Onodera,0.441
3493862,Olivia Schlichting,2.519
2738040,Judson Crane,0.417
1553781,Nathaniel Hill,1.782
4440116,Mika Vandborg,0.239
4440115,Per Lange,0.006
1363068,Ricardo Montaner,1.927
1491331,Hidekazu Tanaka,2.782
15082,Jeppe Kaas,8.801
1554131,Roger Goula,2.019
3935598,Shingo Kobayashi,0.706
2886200,Raúl Parentella,0.357
1919714,Thomas Sundström,1.529
3804725,Peter Asplund,0.372
3804724,Jan Adefelt,1.21
135084,Loren Hoskins,6.041
2587108,Clark Roll The Dice,0.147
1650025,Masoud Sekhavatdoust,0.653
2392531,Farzad Farzin,3.709
1823468,Tim Morrish,1.91
1822966,Nicholas Sillitoe,1.319
3211865,Kayoko Kusano,0.949
2201513,Nami Nakagawa,0.806
1385984,Étienne Perruchon,1.497
1049426,Eduardo Noya Schreus,2.731
3792316,Chris McElroy,1.039
2330662,Mark Byers,2.19
3943725,Max McGuire,0.78
1376277,Matt Friedman,3.518
101022,Neal Acree,5.257
3576538,Fabiola Méndez,0.346
1179651,Lin-Manuel Miranda,14.99
1609381,Bill Sherman,1.932
2687938,Bob James,0.897
3566234,Giancane,0.741
3933662,Shigesato Kanazumi,0.119
2296806,Steffen Britzke,0.665
1705323,Jasleen Kaur Royal,1.417
3378101,Samar Grewal,1.575
2075172,Shashwat Singh,2.052
2074640,Prateek Kuhad,1.4
84892,Harry Rabinowitz,2.866
4281992,Garrett Humann,0.083
2260369,Paul Brady,1.021
52339,Claude Foisy,8.693
1599624,D.A. Young,1.82
1229804,Bruce Howell,8.802
3551230,Dominika Orszulak,1.203
1400415,Meagan Carsience,1.138
1571850,Joseph S. Djafar,1.568
4131484,imase,2.362
3518150,A. S. Ram,0.349
2491000,Daisuke Achiwa,1.072
2747014,Adam Dib,0.21
2429632,Roberto Prado,1.041
582123,Allie Feder,4.13
3352139,David Neville,0.998
2392835,Julia Kent,1.418
2012822,Taylor Graves,0.554
1371417,Michael Taylor,0.2
2608520,Morgan Rhodes,1.161
929309,Nobuhiko Morino,5.379
3382938,Guillem Comorera,0.065
2992554,Red Janes,0.562
1580510,Peter Davison,3.314
1911080,Andy Ezrin,1.49
3339424,Kenichiro Kimura,0.603
4111989,Rohan Soni,0.001
2274419,Wajeehuddin Meer,0.001
2274414,Masood Alam,0.02
2274416,Imtejaz,0.001
3101825,Tareq Al Nasser,0.074
2771697,Dave Conner,0.809
1461134,Liddy Li,2.697
3433615,Zebo Adam,0.193
1650944,Valerie Biggin,3.438
1907585,Francesca Cammarata,3.875
2023745,Collin Ankerson,1.652
1065513,Daryl Bennett,3.622
1500037,Shantel,0.139
3287346,Toby Langton Gilks,0.001
1431517,Can Erdogan-Sus,0.03
2851955,Hannah Holland,0.519
1448184,Gilad Benamram,1.441
2863344,Frank Pilant,0.675
1762575,Tatsuya Mukai,1.858
1815776,Pierre Takal,0.158
1410434,Wendell Hanes,5.671
3116587,Joel Pickard,0.207
3184629,LCSR,0.001
1316759,Käbi Laretei,4.362
1588179,Gunther Erdmann,0.903
1671795,Mark Minkov,1.498
1438507,Jakub Kudláč,1.882
2466678,Glenn Magerman,0.551
2466677,Jan Swerts,0.413
2759252,Artem Ivanov,0.283
2540324,Blando Maria Melli,0.006
3387732,Rahul Pais,0.638
3387733,Nariman Khambata,0.808
2808817,Kenta Matsukuma,0.675
2632208,Sue Shufro,1.123
2632211,Lou Cortelezzi,0.028
2632209,Michael Brady,0.113
2632206,John Siegler,0.012
2632217,Dan Stein,0.279
1447875,Russell Velazquez,0.279
73050,Ralph Schuckett,1.247
2632215,Ricardo Fernandez,0.027
2556471,Seiichi Kyoda,0.302
1160646,Fred Coury,0.455
1949545,Jeremy Bullock,1.599
1616374,Carter Little,0.515
3301058,Yamazaki Ichinen,0.596
56325,Jeff Richmond,6.248
4209539,Andrew Hodge,0.755
4209538,Carl Culley,0.259
4209537,Stephen Leonard,0.392
3248145,Gouji Tsuno,0.713
2562549,Hideki Sakamoto,0.374
4471433,Jeppe Riddervold,0.533
1780594,Layal Watfeh,1.366
3448279,Dominic Buczkowski-Wojtaszek,1.176
3382163,Goutham Vasu Venkatesan,0.003
2081716,Pradeep Kumar,8.349
2336764,Kaber Vasuki,1.656
1321728,Karthikeya Murthy,2.037
2287285,Enon Kawatani,2.035
3374014,Rocky Mariana,0.722
1960889,Dave Gale,0.437
1960892,Andy Bush,0.727
84546,Tom DeLonge,9.995
4276178,Ed Marquis,1.197
1028877,Carmina Cuya,3.153
1209162,Peter Rundquist,1.182
1394928,Tom Phillips,1.096
1083256,Tristin Norwell,2.009
4628327,Serge R. Coté,0.012
1299804,Gino Negri,0.175
3133722,Kurt Vanzo,0.723
1809267,Charlie Brissette,2.568
2271296,Sidney Côté-Nadon,0.002
2766435,Sou Kimura,0.47
1253835,Eikichi Yazawa,0.407
2462271,Hitoshi Haba,0.066
3517823,Vagu Mazan,0.235
931140,Bryce Dessner,4.354
3187722,Lindsey Driscoll,0.734
4622583,Danielle Ponder,1.043
3809756,Suddho Roy,0.064
3260055,Jonathan Gary,0.406
3260054,Eric Baum,1.018
2519433,Mark Ford,0.524
3515681,Andrew De Lange,0.354
2860581,Mariya Borovaya,0.197
1586222,Jackson Greenberg,1.768
1359915,William Storkson,1.593
4187590,Kim Woo-kun,0.783
3512949,George Delair,0.132
3512950,Nick Fuller,0.012
4457973,Wes Bonifay,0.048
2388916,Gabriel Ferreira,0.406
4183050,Lars von Sebo,0.114
2535609,Edgardo Riquelme,0.128
2268935,Raffael Seyfried,1.621
2330901,Fabio Liberatori,1.978
3596204,Antônio Faya,0.416
2341817,Marcio Pereira,0.083
3596210,Sérgio Motta,0.68
3596211,Francisco Santos Júnior,0.16
3596205,Márcio Antonucci,0.221
1847328,Vijai Bulganin,0.586
3571807,Giorgio Poi,0.939
3727936,Diego Caetano Guerra,0.431
3726586,Sola Akingbola,1.615
4057755,Jack Grabow,0.772
67963,Francis Lemarque,3.004
1669187,John McPhillips,1.882
1715867,Geoffrey Boyd,0.349
73144,Daisaku Kume,0.302
2565319,Dmitriy Lanskoy,0.459
1915119,Eduard Khagagortyan,2.069
2218852,Leonid Zakhlevnyj,0.329
2218845,Igor Zubkov,0.467
2320564,Jorge Tafur,0.623
77849,Paul Doucette,4.418
1730831,Mitch Bederman,3.681
1848072,Hesham Abdul Wahab,0.739
3785620,Kyou Takada,0.246
1205276,Paul Pilot,1.172
1598581,Giedrius Aleknavičius,3.034
1311057,Todd Hunter,2.123
2102289,Bernardo Castro,0.545
3626987,Jorge Gebel,0.314
1844466,Ricardo Santander,1.618
2216895,Andy Čermák,0.673
93461,Srđan 'Gile' Gojković,0.197
4067997,Eric Promani,0.618
3009883,Alan Howe,0.011
2124865,Tom Pintens,1.603
1461495,Stijn Cole,4.805
2350822,Emi Jarvi,0.004
2350815,Derrick Stout,0.022
1299736,David Streefkerk,1.862
75002,Budd Carr,7.84
1423770,Georgiana Ramsland,3.039
1189772,Jake Staley,2.351
61769,Brian Cachia,7.939
2191292,Jessica Myhan,4.791
2192060,Jenna Levy,1.873
1395331,Ebbot Lundberg,8.011
1263567,Mattias Bärjed,1.705
1627744,Karl Gustafsson,2.257
2192051,Martin Hederos,0.687
2192052,Fredrik Sandsten,3.049
2115753,Ian Person,2.001
934991,Jan Glæsel,0.799
1407928,Wax Tailor,0.361
931956,Bryan Senti,3.245
3897369,Wuttipon Athiphongkit,0.392
1780433,Salmo,4.364
1813458,Derek Scott,0.097
2143304,Aroldo Barros,0.849
2073747,Emerson Villani,1.337
2212255,Jairo Santos,0.701
227920,Branco Mello,3.048
19711,Richard Band,6.567
1534855,Tony Schnur,7.613
1281363,Nikolay Anokhin,0.567
1431735,Carsten Meyer,1.466
2199841,Carsten Meyer,0.283
1818193,Jonathan Zalben,2.898
2848663,Foivos Delivorias,3.642
2188153,Kwon Hyun-jeong,0.577
929598,Mowg,7.916
2300717,Laurent Juillet,0.787
1186828,Pascual Reyes,1.778
1486871,Stéphane Lopez,2.183
1874829,Onur Tarçın,0.839
1397254,Cem Yıldız,1.978
2222980,Maxime Steiner,0.554
2222979,Daniel Bleikom,0.148
2717421,Masaya Misono,0.622
2717419,Retsu Kuze,0.423
2709080,Max Davidoff-Grey,1.114
2273447,Clark Rhee,2.246
1387265,Bryan Lawson,2.783
2655239,Mariam Wallentin,1.263
63421,Marc Streitenfeld,6.065
2700927,Shani Renee Hamilton,0.013
2700922,Jonathan Andre Culliton,0.008
4011897,Shintaro Shimazu,0.841
2081583,Jasmine Rodgers,2.228
1959931,Reichi Nakaido,3.667
587195,Grant McLachlan,2.188
3650108,Miloš Mikula,0.108
3901053,Emanuel Brejša,0.036
3877955,Karol Ondreička,0.397
1480189,David Stone Hamilton,0.511
550281,Beto Villares,2.892
2512236,ISAO,0.994
3022070,Joy Adams,0.476
3022071,Siobhan Cronin,0.406
1282402,Jean-Pierre Taïeb,0.493
1639286,Vincent Stora,1.96
2926599,Brian K. Burns,0.449
2474721,Labrinth,5.97
3166100,Gustave Rudman,1.896
1284825,Paulo Jobim,2.038
3248172,Martin Gellner,0.229
